ZIP,Census Tract,Total Population,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl,ghi_mean_across_years_x,ghi_mean_across_years_y
95118,6085505495.142858,4496.571428571428,-121.89055825714286,37.252571342857145,10.116614371721068,13.788631942943583,0.04125212,24.8786558805227,8.153676970571428,15.690283580762728,0.11981289242857142,39.55729398168726,291.52549,22.7426002248033,36.00839531571429,32.08209559816364,0.0014459155714285714,1.8128078817734001,113.26903752857143,24.84192476690601,1129.118281142857,54.69642857142857,0.0,0.0,6.214285714285714,23.692512037190767,0.3692857142857143,56.97456745769119,2.2857142857142856,25.5414891702166,0.08571428571428572,3.2793323514973,25.324367608277015,3.0921002548080687,10.358254067028186,32.06285714285714,28.46994730095426,4.05,30.494153011474022,9.312857142857142,25.53055120353226,6.842857142857143,27.488520085331015,7.971428571428571,49.69549330085261,15.828571428571427,23.908829863603728,3.7142857142857144,26.617461143749527,15.385714285714286,40.018106101756295,30.85528296885607,3.2006957231942716,21.671709531013626,222.21033890168968,222.21033890168968
95119,6085512032.5,6440.5,-121.7894287,37.2358876,19.54037754866825,36.377962682803854,0.04259906,29.8942128189172,8.040347045499999,13.94523957685125,0.1358515615,47.4735532047293,411.0836922,46.7590857999251,43.178108275,41.7265280403277,0.0,0.0,75.72143297,21.074018504626203,1055.3423256,58.199999999999996,24.200000000000003,76.1851437103397,6.75,37.23227627428195,9.879999999999999,99.470549305096,1.5,16.57916841663165,0.0,0.0,36.887195675871354,4.50391926514437,34.2065961418793,39.705,40.889830508474546,4.59,41.794970490120605,14.33,62.1572781655035,6.65,28.454821564161,4.85,33.68520774123695,11.05,12.48115577889445,6.8,57.73034877667885,15.950000000000001,43.447401774397946,41.720240090886705,4.327744916950595,37.7458396369138,198.6827302725152,198.6827302725152
95120,6085511910.125,4895.875,-121.8547095375,37.211866425,6.25648581369773,5.657463439233483,0.04200977375,27.268201617921576,7.74214312925,11.339452395768514,0.069447265125,25.505600497822034,313.97001965,27.288622455351575,20.82472519775,13.700378071833644,0.088866192375,12.831896551724137,85.12226549625001,22.02113028257065,572.8185632875,27.5015625,1.15625,12.103396789846958,14.44375,49.01834633903371,0.155625,26.861350099272,2.0,23.141537169256626,1.125,17.952462772050403,22.559876575713325,2.7545564488410874,6.445239576851269,18.15,6.799912761714855,5.26875,55.59083910700539,8.05875,14.238534396809557,3.15,11.748607947355115,5.825,40.30315333604006,6.1625,3.7814070351758797,3.175,22.068584070796476,8.875,11.137515842839042,21.675474534142275,2.248451220157699,10.608925869894104,220.78355302187612,220.78355302187612
95121,6085503283.375,4596.125,-121.8111716375,37.305067225,21.154705013031716,39.802382753403926,0.04125212,24.8786558805227,8.55070617,24.69975108898569,0.2548970285,59.947106409458634,352.7869426125,34.476083427001385,37.8063687075,34.760554505356026,0.0,0.0,129.04085922500002,26.76294073518379,2207.61146165,80.2765625,5.4437500000000005,38.59182530795073,2.60625,16.376805578615308,0.175625,29.69556585043016,1.875,20.72396052078956,0.8,15.727376861397476,31.891173486821238,3.893905948217966,24.509956440572502,40.83,42.60032402791625,6.1825,70.7050295098794,10.67875,35.172607178464595,22.15,67.26936218678816,18.962500000000002,82.11361483285965,20.8875,35.32035175879399,4.925,38.32964601769911,17.3375,47.64733840304184,51.81435810596165,5.37483304098041,53.046205244578935,211.2459822372894,211.2459822372894
95122,6085503291.0,4696.833333333333,-121.83730995,37.329811541666665,28.797528591976164,55.097495377374344,0.041065027500000004,24.206596141879274,8.949004680916667,36.12632233976353,0.2843180995833333,66.56813939016801,305.60895239166666,25.465217934307486,58.159376234999996,61.264440243646284,0.0,0.0,153.30886205833335,29.669917479369854,2363.676225283333,77.84375,2.466666666666667,18.324623615777025,7.908333333333334,34.08185289722729,0.19708333333333336,30.534965806309287,1.5,16.92916141677165,1.55,18.623520427644145,34.66164023834317,4.232179388282798,29.57062850031114,64.58583333333333,72.27276503821868,4.87,47.646694038148986,13.585,56.39851279494849,36.90833333333334,86.61309373154477,24.716666666666665,87.03139802408987,33.15833333333333,57.136725293132336,5.983333333333333,53.96494881138296,22.816666666666666,70.61998310097168,64.92294354133153,6.7346194147584155,72.51428811564969,220.0939451862624,220.0939451862624
95123,6085512035.230769,4901.7692307692305,-121.83156563846154,37.24520217692308,13.828287359366668,22.651188952247956,0.04223642230769231,28.278205925996815,8.124121254538462,15.192188023550814,0.133954774,41.05787181082764,365.82602661538465,37.63053482049362,34.683838186923076,30.49488633609616,0.08778251692307694,5.3076923076923075,87.75921317999999,22.311347067536115,1166.3677819153845,57.080769230769235,0.06923076923076923,0.9102133402245385,8.11923076923077,33.36824225085889,1.185,49.94552766888968,1.1538461538461537,12.654669983523416,0.0,0.0,26.23803484314667,3.2036588427045274,13.760949691254597,46.23076923076923,50.602040033744906,5.681538461538461,65.97086516255106,10.562307692307693,34.42940409540608,9.007692307692308,36.30726398380158,6.407692307692307,43.69072529852069,12.807692307692308,17.38306919211442,4.569230769230769,37.346334040764035,11.938461538461537,24.50619089402359,41.09040988953944,4.262411053902716,36.76054152604833,209.8803880746728,209.8803880746728
95124,6085503974.0,6732.571428571428,-121.92394021428572,37.25825811428571,9.701730663224899,12.781860096534826,0.040931390000000005,23.726553471419685,8.140460659714286,15.500044448395414,0.141102776,45.548937683349614,291.52549,22.7426002248033,47.37503433571429,47.968313979656145,0.0,0.0,137.0224010142857,27.6979959275533,996.7617797428572,54.996428571428574,6.621428571428572,41.62800618567696,18.864285714285717,52.80235288536799,0.6557142857142857,68.00037817906778,0.7142857142857143,8.600827983440329,0.0,0.0,31.2505105411207,3.815681129802393,21.21610809849764,25.59142857142857,17.698689645349656,4.541428571428571,41.049891858205946,7.8428571428571425,13.064378293690368,6.3,26.4453845319449,6.057142857142857,43.40428822767434,10.185714285714285,11.062455132806889,3.457142857142857,24.444113928757343,10.585714285714285,17.870722433460077,24.291523058338687,2.5198204806994227,13.399610979036094,213.4591295442908,213.4591295442908
95125,6085502643.384615,4632.0,-121.89552771538462,37.29524594615385,15.704255085459808,26.508010396058808,0.04061888076923077,23.017567373510126,8.514842441692307,23.749940165621563,0.14897382238461537,41.77014025178308,291.52549,22.742600224803304,51.04997590307692,52.791430371770645,0.0,0.0,160.91553810000002,30.47300286610114,1263.9336481846153,60.74134615384616,9.261538461538462,42.20719556665805,39.95769230769231,74.59737672256352,0.4573076923076923,57.595072035839735,2.6153846153846154,29.38648919329305,1.2846153846153845,14.249713631156935,35.80955876058709,4.372340011838476,32.86295533961993,31.96153846153846,28.202891326021945,4.797692307692308,46.33840626912222,8.581538461538461,19.16941483242581,9.576923076923077,35.37079220450518,5.1923076923076925,35.16766086802629,16.946153846153848,24.665635871666026,4.546153846153846,36.50042045409042,16.6,41.45559130350005,32.934462141440434,3.416374182282214,25.215291516350515,212.7292379517264,212.7292379517264
95126,6085501267.166667,5505.833333333333,-121.91914191666666,37.32447428333333,22.99183403488303,43.79727685325265,0.03975537,20.8462974486621,8.684708257833334,29.145405517527497,0.3480710203333333,74.18585355735324,291.52549,22.7426002248033,52.31463111333333,54.4843520268851,0.00013080333333333332,0.7126436781609199,193.99722375,34.11061098607985,1355.24590035,65.025,13.783333333333333,57.65521960930695,69.54166666666667,85.82378659582712,0.5208333333333334,50.525038605779834,2.8333333333333335,32.05935881282375,0.08333333333333333,3.6807941962581165,40.420676807955715,4.935356609518828,45.3951462352209,38.26666666666667,38.35576603522765,5.773333333333333,66.50414849029167,9.943333333333333,29.343220338983063,11.783333333333333,42.56517337382943,9.433333333333334,59.34948346641403,23.400000000000002,40.07328308207705,3.9,31.73911157383307,18.616666666666667,52.974228981833534,45.03731719188244,4.671833626212442,42.7634896621281,217.82449450928797,217.82449450928797
95127,6085503885.545455,5623.454545454545,-121.81889423636363,37.36655180909091,17.680670307323343,31.81015907944804,0.04050374727272727,22.556994965209036,8.48964197009091,23.358035865814337,0.10153374781818182,31.71465746450191,310.7278535090909,26.73229106350126,66.67834219181817,73.18325027209715,0.2650568437272727,9.793103448275865,143.93906147272727,28.543499511241443,642.0033769818182,30.597727272727273,0.05454545454545454,0.8890698700329154,1.3636363636363635,10.052374986793044,0.2440909090909091,40.64015402202033,0.5454545454545454,6.792409606353328,0.0,0.0,24.43156388762732,2.9830890978537608,9.531029020761435,52.46181818181819,58.99913894679596,5.24,55.02717708260433,13.504545454545456,55.57078763708876,25.39090909090909,70.47812981753756,13.581818181818182,70.52498185263106,24.863636363636363,42.58565555047968,4.763636363636364,40.48081018408971,17.299999999999997,47.56999654338056,55.4301413392267,5.749907284907789,58.506395268876354,214.46389093492147,214.4638909349215
